col_index,criterion_id,scenario_id,criticality,criterion
801,te_0382_c01,te_0382,critical,$P$ is the symbol that denotes any specified property that $x$ needs to satisfy
802,te_0382_c02,te_0382,not_critical,"Simply stating this in words is non-rigorous; but making it rigorous is cumbersome, since an entire formal apparatus needs to be set up, by carefully defining a formal language, and showing how $P$ can be constructed in this language"
803,te_0383_c01,te_0383,critical,"The first given example is $(\forall n \in N)(\exists m \in N) \hskip 5pt m > n$. This is true because for any $n$ you would pick, you can think of an $m$ that satisfies the mentioned condition, i.e., that is bigger than $n$; for example, if you pick $n=123$, you can think of $m=321$ which is greater than $123$"
804,te_0383_c02,te_0383,critical,"The second example is $(\exists m \in N)(\forall n \in N) \hskip 5pt m > n$. If such an $m$ would exist, it would have to be bigger than any other number $n$. But what if we choose $n=m+1$? Our $m$ would have to satisfy $m > m+1$. But this is false. Hence the statement cannot be true"
805,te_0384_c01,te_0384,critical,First terms are all zero.
806,te_0384_c02,te_0384,critical,Integral term is equal to the original function.
807,te_0385_c01,te_0385,critical,Write $f''$ as an integral in $f'''$.
808,te_0385_c02,te_0385,critical,For the general case: use integration by part on the integral term by choosing to differentiate once more the f^{(n+1)} factor in the integrand.
809,te_0386_c01,te_0386,critical,Systematic way to compute an approximation by polynomials.
810,te_0387_c01,te_0387,critical,emphasise that a subsequence must respect the order of the original sequence
811,te_0387_c02,te_0387,critical,explain the $(x_{n_k})$ notation by using examples
812,te_0388_c01,te_0388,critical,The notation $\lim_{n \to \infty } x_n = c$ says that the sequence $(x_n)$ gets arbitrarily closer to $c$ when $n$ becomes very large.
813,te_0388_c02,te_0388,critical,Note that the way to read this is 'the limit of $x_n$ is $c$ when $n$ goes to infinity'.
814,te_0389_c01,te_0389,critical,Explain that we're not allowed to assume that the sequence $(x_n)$ has a limit without further explanation
815,te_0389_c02,te_0389,not_critical,"Could note that sequences of rational numbers don't always converge to rationals, so we need to use extra properties of the real numbers for this proof to go through."
816,te_0390_c01,te_0390,critical,This notation means that f(x) becomes very negative when x approaches 0 from above
817,te_0391_c01,te_0391,critical,$log_b$ is the inverse function of $b^{x}$.
818,te_0391_c02,te_0391,not_critical,The teacher could give several different explanations for this
819,te_0391_c03,te_0391,critical,"the teacher could explain that when b < 1, raising b to a bigger power results in a smaller number. So b^{x} is decreasing. As log_b(x) is the inverse, it is also decreasing"
820,te_0391_c04,te_0391,not_critical,"A more technical and complete explanation: when b < 1, note that $b^{x}$ can be written as $(1/c)^{x} where $c > 1$. A moment's thought shows that the inverse of this function is $log_c(1/x) = - log_c(x)$. Therefore the graph of $log_b$ looks like the graph of $log_c$ flipped around the $y$ axis."
821,te_0391_c05,te_0391,critical,a helpful way of explaining this in simpler terms is to write down a table of values of exponentiations of 1/2 and then flip the table. It's then clear that $log_{1/2}$ is decreasing
822,te_0392_c01,te_0392,critical,$log_b$ is the inverse of $b^{x}$
823,te_0392_c02,te_0392,critical,"the log is defined on $(0, \infty)$ and has range $(-\infty, \infty)$"
824,te_0392_c03,te_0392,critical,$log_b(1)=0$ and $log_b(b)=1$
825,te_0392_c04,te_0392,critical,"When $b > 1$, $log_b(x) \to -\infty$ as $x \to 0^+$ and $log_b(x) \to \infty$ as $x \to \infty$"
826,te_0392_c05,te_0392,not_critical,"When $b < 1$, we swap the limits. The graph is the negative of the graph for $1/b$"
827,te_0393_c01,te_0393,critical,Explain that flipping the table is just like taking the inverse function
828,te_0394_c01,te_0394,critical,"This question is not well posed, since you are not given multiple integrals typically, but a single integral, to evaluate. The subsequent integral that arises in the computation obviously should all be defined on the same interval - otherwise even adding the integral does not make sense (supposing you use the version of integration by parts that pertains to definite integration)"
829,te_0395_c01,te_0395,critical,"Yes, that is possible, and with induction, you can define a version of integration by parts for every $n$, where you differentiate $n$ times. But in practice, such formulas come up rarely"
830,te_0396_c01,te_0396,critical,This is indeed a quick strategy
831,te_0396_c02,te_0396,critical,Should provide the same formula as the one found in Example 1.7.11 but with minimal effort.
832,te_0397_c01,te_0397,critical,"To both! It depends on what kind of integrals you start with, and how you understand the formula from the beginning, $\int \frac{d}{dx}\left( F(x) \right) \, d{x} = F(x)+C$ whether it pertains to definite or indefinite integrals (there exist versions for both). The proof that was subsequently presented is identical in both cases, just relies on different versions of this mentioned formula"
833,te_0397_c02,te_0397,not_critical,"Establishing the formula $\int \frac{d}{dx}\left( F(x) \right) \, d{x} = F(x)+C$ for definite integrals requires a lot more work that for the indefinite integral. In this case, when proving integration by parts, one needs to be careful about the assumptions, i.e. that the products of the derivative with the function are actually Riemann-integrable, so that the definite integral makes sense (this is not mentioned in the book)"
834,te_0398_c01,te_0398,critical,"By considering Riemann integration, the limit is the integral of $(2x-1)e^{2x-1}$ between $0$ and $1$."
835,te_0398_c02,te_0398,critical,Can apply integration by part with $u(x)=2x-1$ and $v(x)=e^{2x-1}$.
836,te_0399_c01,te_0399,critical,The integrand can be written as a product of two simpler functions one of which has a known antiderivative.
837,te_0399_c02,te_0399,not_critical,The integrand has no obvious antiderivative.
838,te_0399_c03,te_0399,not_critical,There are other reasons valid in more specific situations.
839,te_0400_c01,te_0400,not_critical,This is one of the fundamental theorems of analysis.
840,te_0400_c02,te_0400,critical,"For it to make sense, $F$ needs to be differentiable on the entire interval, if $F$ denotes a definite integral. Unfortunately, the notation in this part of mathematics is ambiguous and the integral sign without specifying an integration can also denote the antiderivative (also called ""indefinite integral""); in this case, that formula is just a tautology"
841,te_0401_c01,te_0401,critical,Then you cannot apply the integration by parts formula
842,te_0401_c02,te_0401,critical,"This formula is not a way to help you integrate _every_ possible function you come along, but simply a tool that makes it easier to integrate _some_ functions - namely those for which you can find appropriate $u$ and $v$"
843,te_0402_c01,te_0402,not_critical,"This type of writing functions is typical for engineering domains, less so for mathematical domains, where one simply writes $u$ to mena a function, rather than $u(x)$, and meaning $x\mapsto u(x)"
844,te_0402_c02,te_0402,critical,Using this notation to mean the functions $x\mapsto u(x)$ and $x\mapsto v(x)$ is a convention that applies since no specific $x$ wasn't brought into the discussion
845,te_0403_c01,te_0403,critical,"Explain the differentiation rule (e.g., differentiate each term separately)"
846,te_0403_c02,te_0403,critical,The correct answer is $P(x)= a_1 + a_2 x \ldots + a_n x^{n-1}$
847,te_0404_c01,te_0404,critical,"Consider the expression $\frac{cf(x+h)-cf(x)}{h}$. This is the same as $c\frac{f(x+h)-f(x)}{h}$. If we now take limits, the first yields $\frac{d}{dx}(cf(x)$, while the latter yields $ cf'(x)$"
848,te_0405_c01,te_0405,not_critical,Mentione rules of differentiation used (e.g. linearity etc.)
849,te_0405_c02,te_0405,critical,The correct answer is $5(-6x + 5)$
850,te_0406_c01,te_0406,critical,Applying the rule leads to $3x^2(x^3-5x+10) + x^3 (3x^2-5)$
851,te_0406_c02,te_0406,critical,"The final results, after simplifying this expression, is $6x^5 - 20x^3 + 30x^2$"
852,te_0407_c01,te_0407,not_critical,"You could go about this, by first expanding $(4-x)^3$, to obtain $-x^3 + 12 x^2 - 48 x + 64$"
853,te_0407_c02,te_0407,critical,"Then you derive this using the power rule and linearity of derivatives, to obtain $-3(4-x)^2$"
854,te_0408_c01,te_0408,critical,"The global error, after a certain number of steps, is proportional to the step size"
855,te_0409_c01,te_0409,critical,Numerical approximations (such as Euler's Method) help visualize particular solutions
856,te_0409_c02,te_0409,critical,A slope field in Figure 14.7.3 highlights how many solutions qualitatively look like
857,te_0410_c01,te_0410,critical,it's not the most efficient in general
