atlas_idx,question_id
3118,hellaswag-val-767
3119,hellaswag-val-4550
3120,hellaswag-val-3520
3121,hellaswag-val-7862
3122,hellaswag-val-679
3123,hellaswag-val-2188
3124,hellaswag-val-6885
3125,hellaswag-val-3938
3126,hellaswag-val-7250
3127,hellaswag-val-127
3128,hellaswag-val-1148
3129,hellaswag-val-6202
3130,hellaswag-val-271
3131,hellaswag-val-5475
3132,hellaswag-val-8084
3133,hellaswag-val-8055
3134,hellaswag-val-2365
3135,hellaswag-val-9422
3136,hellaswag-val-5377
3137,hellaswag-val-6743
3138,hellaswag-val-2274
3139,hellaswag-val-4034
3140,hellaswag-val-3592
3141,hellaswag-val-8162
3142,hellaswag-val-2314
3143,hellaswag-val-1226
3144,hellaswag-val-6538
3145,hellaswag-val-3850
3146,hellaswag-val-9953
3147,hellaswag-val-6084
3148,hellaswag-val-4253
3149,hellaswag-val-3355
3150,hellaswag-val-6616
3151,hellaswag-val-4715
3152,hellaswag-val-8040
3153,hellaswag-val-636
3154,hellaswag-val-1972
3155,hellaswag-val-7343
3156,hellaswag-val-9750
3157,hellaswag-val-7268
3158,hellaswag-val-1943
3159,hellaswag-val-4238
3160,hellaswag-val-5571
3161,hellaswag-val-5405
3162,hellaswag-val-8386
3163,hellaswag-val-5840
3164,hellaswag-val-719
3165,hellaswag-val-119
3166,hellaswag-val-6483
3167,hellaswag-val-5833
3168,hellaswag-val-6968
3169,hellaswag-val-8906
3170,hellaswag-val-8794
3171,hellaswag-val-1365
3172,hellaswag-val-2809
3173,hellaswag-val-466
3174,hellaswag-val-8451
3175,hellaswag-val-3141
3176,hellaswag-val-1326
3177,hellaswag-val-3967
3178,hellaswag-val-4166
3179,hellaswag-val-6318
3180,hellaswag-val-9159
3181,hellaswag-val-9892
3182,hellaswag-val-1042
3183,hellaswag-val-1153
3184,hellaswag-val-3415
3185,hellaswag-val-824
3186,hellaswag-val-7413
3187,hellaswag-val-8933
3188,hellaswag-val-9619
3189,hellaswag-val-9947
3190,hellaswag-val-4442
3191,hellaswag-val-7717
3192,hellaswag-val-4314
3193,hellaswag-val-7615
3194,hellaswag-val-9802
3195,hellaswag-val-7980
3196,hellaswag-val-8140
3197,hellaswag-val-5287
3198,hellaswag-val-9271
3199,hellaswag-val-483
3200,hellaswag-val-8881
3201,hellaswag-val-3668
3202,hellaswag-val-9600
3203,hellaswag-val-3549
3204,hellaswag-val-9568
3205,hellaswag-val-5803
3206,hellaswag-val-1189
3207,hellaswag-val-9888
3208,hellaswag-val-953
3209,hellaswag-val-4883
3210,hellaswag-val-6773
3211,hellaswag-val-2017
3212,hellaswag-val-3327
3213,hellaswag-val-9871
3214,hellaswag-val-8420
3215,hellaswag-val-4269
3216,hellaswag-val-4482
3217,hellaswag-val-8190
3218,hellaswag-val-2516
3219,hellaswag-val-4068
3220,hellaswag-val-1449
3221,hellaswag-val-7337
3222,hellaswag-val-2355
3223,hellaswag-val-6721
3224,hellaswag-val-8314
3225,hellaswag-val-1296
3226,hellaswag-val-2493
3227,hellaswag-val-3973
3228,hellaswag-val-1176
3229,hellaswag-val-2895
3230,hellaswag-val-4888
3231,hellaswag-val-2477
3232,hellaswag-val-3564
3233,hellaswag-val-2965
3234,hellaswag-val-5643
3235,hellaswag-val-3287
3236,hellaswag-val-4013
3237,hellaswag-val-8496
3238,hellaswag-val-2988
3239,hellaswag-val-3771
3240,hellaswag-val-4644
3241,hellaswag-val-6019
3242,hellaswag-val-3523
3243,hellaswag-val-3701
3244,hellaswag-val-6836
3245,hellaswag-val-5367
3246,hellaswag-val-2148
3247,hellaswag-val-6374
3248,hellaswag-val-2158
3249,hellaswag-val-3579
3250,hellaswag-val-6087
3251,hellaswag-val-9643
3252,hellaswag-val-9653
3253,hellaswag-val-4862
3254,hellaswag-val-1928
3255,hellaswag-val-7978
3256,hellaswag-val-5953
3257,hellaswag-val-3360
3258,hellaswag-val-1750
3259,hellaswag-val-8344
3260,hellaswag-val-3553
3261,hellaswag-val-1552
3262,hellaswag-val-1509
3263,hellaswag-val-1322
3264,hellaswag-val-5988
3265,hellaswag-val-3147
3266,hellaswag-val-8635
3267,hellaswag-val-5444
3268,hellaswag-val-4585
3269,hellaswag-val-7856
3270,hellaswag-val-3069
3271,hellaswag-val-1865
3272,hellaswag-val-8480
3273,hellaswag-val-6719
3274,hellaswag-val-3224
3275,hellaswag-val-9315
3276,hellaswag-val-5860
3277,hellaswag-val-2866
3278,hellaswag-val-5252
3279,hellaswag-val-5970
3280,hellaswag-val-9746
3281,hellaswag-val-8528
3282,hellaswag-val-2752
3283,hellaswag-val-7281
3284,hellaswag-val-730
3285,hellaswag-val-6473
3286,hellaswag-val-5851
3287,hellaswag-val-6035
3288,hellaswag-val-4555
3289,hellaswag-val-4726
3290,hellaswag-val-7639
3291,hellaswag-val-6986
3292,hellaswag-val-7982
3293,hellaswag-val-2732
3294,hellaswag-val-5317
3295,hellaswag-val-595
3296,hellaswag-val-150
3297,hellaswag-val-4354
3298,hellaswag-val-2675
3299,hellaswag-val-225
3300,hellaswag-val-5892
3301,hellaswag-val-7479
3302,hellaswag-val-9277
3303,hellaswag-val-850
3304,hellaswag-val-2283
3305,hellaswag-val-5266
3306,hellaswag-val-8070
3307,hellaswag-val-9987
3308,hellaswag-val-9013
3309,hellaswag-val-1002
3310,hellaswag-val-7175
3311,hellaswag-val-2458
3312,hellaswag-val-2462
3313,hellaswag-val-5036
3314,hellaswag-val-5948
3315,hellaswag-val-10035
3316,hellaswag-val-3392
3317,hellaswag-val-1948
3318,hellaswag-val-3353
3319,hellaswag-val-2411
3320,hellaswag-val-9150
3321,hellaswag-val-974
3322,hellaswag-val-2021
3323,hellaswag-val-3464
3324,hellaswag-val-23
3325,hellaswag-val-3307
3326,hellaswag-val-9158
3327,hellaswag-val-8512
3328,hellaswag-val-5441
3329,hellaswag-val-3976
3330,hellaswag-val-50
3331,hellaswag-val-1036
3332,hellaswag-val-3542
3333,hellaswag-val-2550
3334,hellaswag-val-8025
3335,hellaswag-val-3480
3336,hellaswag-val-7068
3337,hellaswag-val-10017
3338,hellaswag-val-5630
3339,hellaswag-val-8250
3340,hellaswag-val-7500
3341,hellaswag-val-9910
3342,hellaswag-val-8671
3343,hellaswag-val-6801
3344,hellaswag-val-8644
3345,hellaswag-val-1261
3346,hellaswag-val-1718
3347,hellaswag-val-5839
3348,hellaswag-val-9558
3349,hellaswag-val-9988
3350,hellaswag-val-6652
3351,hellaswag-val-4513
3352,hellaswag-val-664
3353,hellaswag-val-7064
3354,hellaswag-val-2701
3355,hellaswag-val-4976
3356,hellaswag-val-9058
3357,hellaswag-val-699
3358,hellaswag-val-3146
3359,hellaswag-val-4071
3360,hellaswag-val-3461
3361,hellaswag-val-7537
3362,hellaswag-val-1551
3363,hellaswag-val-654
3364,hellaswag-val-5432
3365,hellaswag-val-5398
3366,hellaswag-val-6630
3367,hellaswag-val-9439
3368,hellaswag-val-1573
3369,hellaswag-val-2897
3370,hellaswag-val-3838
3371,hellaswag-val-8631
3372,hellaswag-val-1486
3373,hellaswag-val-7976
3374,hellaswag-val-1840
3375,hellaswag-val-5117
3376,hellaswag-val-467
3377,hellaswag-val-373
3378,hellaswag-val-506
3379,hellaswag-val-9169
3380,hellaswag-val-5417
3381,hellaswag-val-4817
3382,hellaswag-val-7053
3383,hellaswag-val-6167
3384,hellaswag-val-2656
3385,hellaswag-val-7203
3386,hellaswag-val-7320
3387,hellaswag-val-4212
3388,hellaswag-val-369
3389,hellaswag-val-8851
3390,hellaswag-val-5944
3391,hellaswag-val-3633
3392,hellaswag-val-4556
3393,hellaswag-val-8336
3394,hellaswag-val-4732
3395,hellaswag-val-102
3396,hellaswag-val-7757
3397,hellaswag-val-8304
3398,hellaswag-val-4463
3399,hellaswag-val-1610
3400,hellaswag-val-554
3401,hellaswag-val-5144
3402,hellaswag-val-9776
3403,hellaswag-val-9128
3404,hellaswag-val-3189
3405,hellaswag-val-736
3406,hellaswag-val-5087
3407,hellaswag-val-6771
3408,hellaswag-val-4759
3409,hellaswag-val-8168
3410,hellaswag-val-7286
3411,hellaswag-val-8131
3412,hellaswag-val-3399
3413,hellaswag-val-6635
3414,hellaswag-val-582
3415,hellaswag-val-2117
3416,hellaswag-val-4733
3417,hellaswag-val-4103
3418,hellaswag-val-7423
3419,hellaswag-val-1205
3420,hellaswag-val-9588
3421,hellaswag-val-5012
3422,hellaswag-val-9614
3423,hellaswag-val-1171
3424,hellaswag-val-7120
3425,hellaswag-val-6451
3426,hellaswag-val-1247
3427,hellaswag-val-8133
3428,hellaswag-val-1800
3429,hellaswag-val-1192
3430,hellaswag-val-9119
3431,hellaswag-val-3790
3432,hellaswag-val-8506
3433,hellaswag-val-4492
3434,hellaswag-val-8281
3435,hellaswag-val-8215
3436,hellaswag-val-2284
3437,hellaswag-val-160
3438,hellaswag-val-3463
3439,hellaswag-val-1620
3440,hellaswag-val-3699
3441,hellaswag-val-2124
3442,hellaswag-val-1006
3443,hellaswag-val-173
3444,hellaswag-val-7539
3445,hellaswag-val-7174
3446,hellaswag-val-1849
3447,hellaswag-val-5569
3448,hellaswag-val-8582
3449,hellaswag-val-157
3450,hellaswag-val-3223
3451,hellaswag-val-2884
3452,hellaswag-val-8390
3453,hellaswag-val-2151
3454,hellaswag-val-2196
3455,hellaswag-val-9951
3456,hellaswag-val-4551
3457,hellaswag-val-3041
3458,hellaswag-val-9579
3459,hellaswag-val-6851
3460,hellaswag-val-1281
3461,hellaswag-val-2949
3462,hellaswag-val-1558
3463,hellaswag-val-9632
3464,hellaswag-val-7021
3465,hellaswag-val-2490
3466,hellaswag-val-171
3467,hellaswag-val-4758
3468,hellaswag-val-1658
3469,hellaswag-val-1751
3470,hellaswag-val-1010
3471,hellaswag-val-8814
3472,hellaswag-val-7223
3473,hellaswag-val-4263
3474,hellaswag-val-8929
3475,hellaswag-val-8813
3476,hellaswag-val-1799
3477,hellaswag-val-725
3478,hellaswag-val-5657
3479,hellaswag-val-5263
3480,hellaswag-val-6892
3481,hellaswag-val-8667
3482,hellaswag-val-5520
3483,hellaswag-val-6741
3484,hellaswag-val-911
3485,hellaswag-val-1691
3486,hellaswag-val-1105
3487,hellaswag-val-61
3488,hellaswag-val-8404
3489,hellaswag-val-1673
3490,hellaswag-val-7402
3491,hellaswag-val-7295
3492,hellaswag-val-9357
3493,hellaswag-val-7725
3494,hellaswag-val-4746
3495,hellaswag-val-7546
3496,hellaswag-val-4036
3497,hellaswag-val-7010
3498,hellaswag-val-3660
3499,hellaswag-val-5001
3500,hellaswag-val-7747
3501,hellaswag-val-2660
3502,hellaswag-val-4747
3503,hellaswag-val-1920
3504,hellaswag-val-2476
3505,hellaswag-val-6805
3506,hellaswag-val-3816
3507,hellaswag-val-549
3508,hellaswag-val-1952
3509,hellaswag-val-3194
3510,hellaswag-val-8626
3511,hellaswag-val-325
3512,hellaswag-val-1471
3513,hellaswag-val-6833
3514,hellaswag-val-6606
3515,hellaswag-val-5458
3516,hellaswag-val-951
3517,hellaswag-val-5428
3518,hellaswag-val-5396
3519,hellaswag-val-9493
3520,hellaswag-val-7964
3521,hellaswag-val-9675
3522,hellaswag-val-10004
3523,hellaswag-val-8545
3524,hellaswag-val-9372
3525,hellaswag-val-7520
3526,hellaswag-val-107
3527,hellaswag-val-756
3528,hellaswag-val-538
3529,hellaswag-val-437
3530,hellaswag-val-9534
3531,hellaswag-val-8674
3532,hellaswag-val-7331
3533,hellaswag-val-9047
3534,hellaswag-val-3024
3535,hellaswag-val-9639
3536,hellaswag-val-3738
3537,hellaswag-val-6301
3538,hellaswag-val-3959
3539,hellaswag-val-1242
3540,hellaswag-val-9289
3541,hellaswag-val-8187
3542,hellaswag-val-5006
3543,hellaswag-val-6113
3544,hellaswag-val-6517
3545,hellaswag-val-2978
3546,hellaswag-val-7466
3547,hellaswag-val-9799
3548,hellaswag-val-3840
3549,hellaswag-val-754
3550,hellaswag-val-7888
3551,hellaswag-val-9503
3552,hellaswag-val-4192
3553,hellaswag-val-2282
3554,hellaswag-val-7357
3555,hellaswag-val-1300
3556,hellaswag-val-4593
3557,hellaswag-val-9779
3558,hellaswag-val-8407
3559,hellaswag-val-5136
3560,hellaswag-val-3154
3561,hellaswag-val-7919
3562,hellaswag-val-3921
3563,hellaswag-val-2145
3564,hellaswag-val-2888
3565,hellaswag-val-4590
3566,hellaswag-val-1265
3567,hellaswag-val-7658
3568,hellaswag-val-5878
3569,hellaswag-val-8191
3570,hellaswag-val-3277
3571,hellaswag-val-4478
3572,hellaswag-val-2217
3573,hellaswag-val-9835
3574,hellaswag-val-567
3575,hellaswag-val-6207
3576,hellaswag-val-7134
3577,hellaswag-val-539
3578,hellaswag-val-7246
3579,hellaswag-val-8197
3580,hellaswag-val-1348
3581,hellaswag-val-2479
3582,hellaswag-val-1279
3583,hellaswag-val-5683
3584,hellaswag-val-625
3585,hellaswag-val-5034
3586,hellaswag-val-984
3587,hellaswag-val-1709
3588,hellaswag-val-9758
3589,hellaswag-val-5540
3590,hellaswag-val-2562
3591,hellaswag-val-3574
3592,hellaswag-val-2508
3593,hellaswag-val-8139
3594,hellaswag-val-2132
3595,hellaswag-val-1565
3596,hellaswag-val-8156
3597,hellaswag-val-4968
3598,hellaswag-val-6285
3599,hellaswag-val-9610
3600,hellaswag-val-5812
3601,hellaswag-val-6428
3602,hellaswag-val-621
3603,hellaswag-val-6462
3604,hellaswag-val-7561
3605,hellaswag-val-6415
3606,hellaswag-val-6963
3607,hellaswag-val-3337
3608,hellaswag-val-4849
3609,hellaswag-val-3599
3610,hellaswag-val-6127
3611,hellaswag-val-7410
3612,hellaswag-val-5879
3613,hellaswag-val-3325
3614,hellaswag-val-6808
3615,hellaswag-val-4122
3616,hellaswag-val-6359
3617,hellaswag-val-5806
3618,hellaswag-val-2560
3619,hellaswag-val-8173
3620,hellaswag-val-1441
3621,hellaswag-val-2802
3622,hellaswag-val-1420
3623,hellaswag-val-6722
3624,hellaswag-val-643
3625,hellaswag-val-5641
3626,hellaswag-val-1611
3627,hellaswag-val-4053
3628,hellaswag-val-5292
3629,hellaswag-val-8478
3630,hellaswag-val-2168
3631,hellaswag-val-8609
3632,hellaswag-val-8774
3633,hellaswag-val-9084
3634,hellaswag-val-2918
3635,hellaswag-val-5694
3636,hellaswag-val-6541
3637,hellaswag-val-8264
3638,hellaswag-val-814
3639,hellaswag-val-6219
3640,hellaswag-val-7171
3641,hellaswag-val-5273
3642,hellaswag-val-5575
3643,hellaswag-val-3550
3644,hellaswag-val-7044
3645,hellaswag-val-8268
3646,hellaswag-val-407
3647,hellaswag-val-8623
3648,hellaswag-val-2082
3649,hellaswag-val-1559
3650,hellaswag-val-3999
3651,hellaswag-val-1583
3652,hellaswag-val-2659
3653,hellaswag-val-7997
3654,hellaswag-val-9478
3655,hellaswag-val-6665
3656,hellaswag-val-8524
3657,hellaswag-val-9447
3658,hellaswag-val-4392
3659,hellaswag-val-8198
3660,hellaswag-val-2703
3661,hellaswag-val-4610
3662,hellaswag-val-8096
3663,hellaswag-val-5223
3664,hellaswag-val-9451
3665,hellaswag-val-4055
3666,hellaswag-val-272
3667,hellaswag-val-34
3668,hellaswag-val-6287
3669,hellaswag-val-4630
3670,hellaswag-val-217
3671,hellaswag-val-6990
3672,hellaswag-val-6021
3673,hellaswag-val-8310
3674,hellaswag-val-7960
3675,hellaswag-val-9523
3676,hellaswag-val-9845
3677,hellaswag-val-246
3678,hellaswag-val-4884
3679,hellaswag-val-1046
3680,hellaswag-val-8799
3681,hellaswag-val-6737
3682,hellaswag-val-4945
3683,hellaswag-val-7051
3684,hellaswag-val-6208
3685,hellaswag-val-7853
3686,hellaswag-val-2737
3687,hellaswag-val-9630
3688,hellaswag-val-9236
3689,hellaswag-val-578
3690,hellaswag-val-9015
3691,hellaswag-val-2551
3692,hellaswag-val-1978
3693,hellaswag-val-2247
3694,hellaswag-val-1059
3695,hellaswag-val-7329
3696,hellaswag-val-5217
3697,hellaswag-val-2238
3698,hellaswag-val-6150
3699,hellaswag-val-6959
3700,hellaswag-val-2203
3701,hellaswag-val-3031
3702,hellaswag-val-6933
3703,hellaswag-val-6702
3704,hellaswag-val-5929
3705,hellaswag-val-7790
3706,hellaswag-val-1843
3707,hellaswag-val-1249
3708,hellaswag-val-9275
3709,hellaswag-val-3294
3710,hellaswag-val-7597
3711,hellaswag-val-1406
3712,hellaswag-val-56
3713,hellaswag-val-5713
3714,hellaswag-val-6263
3715,hellaswag-val-6307
3716,hellaswag-val-3558
3717,hellaswag-val-604
3718,hellaswag-val-2543
3719,hellaswag-val-995
3720,hellaswag-val-223
3721,hellaswag-val-3029
3722,hellaswag-val-9464
3723,hellaswag-val-351
3724,hellaswag-val-9575
3725,hellaswag-val-2983
3726,hellaswag-val-3103
3727,hellaswag-val-6303
3728,hellaswag-val-7554
3729,hellaswag-val-4672
3730,hellaswag-val-6402
3731,hellaswag-val-956
3732,hellaswag-val-6776
3733,hellaswag-val-4705
3734,hellaswag-val-1804
3735,hellaswag-val-5014
3736,hellaswag-val-4201
3737,hellaswag-val-1811
3738,hellaswag-val-8130
3739,hellaswag-val-8326
3740,hellaswag-val-7678
3741,hellaswag-val-1432
3742,hellaswag-val-7117
3743,hellaswag-val-9259
3744,hellaswag-val-9091
3745,hellaswag-val-99
3746,hellaswag-val-2684
3747,hellaswag-val-2432
3748,hellaswag-val-1411
3749,hellaswag-val-8033
3750,hellaswag-val-7376
3751,hellaswag-val-1426
3752,hellaswag-val-9190
3753,hellaswag-val-7728
3754,hellaswag-val-5202
3755,hellaswag-val-2751
3756,hellaswag-val-5673
3757,hellaswag-val-6907
3758,hellaswag-val-2359
3759,hellaswag-val-8007
3760,hellaswag-val-4711
3761,hellaswag-val-6173
3762,hellaswag-val-6710
3763,hellaswag-val-9625
3764,hellaswag-val-5212
3765,hellaswag-val-8892
3766,hellaswag-val-5404
3767,hellaswag-val-7330
3768,hellaswag-val-3013
3769,hellaswag-val-2523
3770,hellaswag-val-5734
3771,hellaswag-val-8985
3772,hellaswag-val-4286
3773,hellaswag-val-6423
3774,hellaswag-val-6130
3775,hellaswag-val-6895
3776,hellaswag-val-811
3777,hellaswag-val-4886
3778,hellaswag-val-7221
3779,hellaswag-val-552
3780,hellaswag-val-4346
3781,hellaswag-val-5430
3782,hellaswag-val-3815
3783,hellaswag-val-3169
3784,hellaswag-val-9116
3785,hellaswag-val-4376
3786,hellaswag-val-1632
3787,hellaswag-val-9248
3788,hellaswag-val-4305
3789,hellaswag-val-4467
3790,hellaswag-val-2245
3791,hellaswag-val-5616
3792,hellaswag-val-6401
3793,hellaswag-val-8182
3794,hellaswag-val-8563
3795,hellaswag-val-338
3796,hellaswag-val-6120
3797,hellaswag-val-6399
3798,hellaswag-val-9073
3799,hellaswag-val-1615
3800,hellaswag-val-3220
3801,hellaswag-val-4343
3802,hellaswag-val-1769
3803,hellaswag-val-909
3804,hellaswag-val-368
3805,hellaswag-val-3965
3806,hellaswag-val-5065
3807,hellaswag-val-2437
3808,hellaswag-val-7511
3809,hellaswag-val-7669
3810,hellaswag-val-5742
3811,hellaswag-val-4751
3812,hellaswag-val-2759
3813,hellaswag-val-206
3814,hellaswag-val-8482
3815,hellaswag-val-4045
3816,hellaswag-val-8866
3817,hellaswag-val-2057
3818,hellaswag-val-5451
3819,hellaswag-val-612
3820,hellaswag-val-2313
3821,hellaswag-val-6408
3822,hellaswag-val-6053
3823,hellaswag-val-168
3824,hellaswag-val-6674
3825,hellaswag-val-4842
3826,hellaswag-val-221
3827,hellaswag-val-1566
3828,hellaswag-val-5219
3829,hellaswag-val-3184
3830,hellaswag-val-2596
3831,hellaswag-val-7193
3832,hellaswag-val-9350
3833,hellaswag-val-6970
3834,hellaswag-val-3479
3835,hellaswag-val-7189
3836,hellaswag-val-8640
3837,hellaswag-val-6948
3838,hellaswag-val-7640
3839,hellaswag-val-3562
3840,hellaswag-val-7661
3841,hellaswag-val-7261
3842,hellaswag-val-9943
3843,hellaswag-val-1706
3844,hellaswag-val-1778
3845,hellaswag-val-4626
3846,hellaswag-val-4727
3847,hellaswag-val-1425
3848,hellaswag-val-5770
3849,hellaswag-val-7389
3850,hellaswag-val-8800
3851,hellaswag-val-229
3852,hellaswag-val-3195
3853,hellaswag-val-7965
3854,hellaswag-val-8043
3855,hellaswag-val-6277
3856,hellaswag-val-5556
3857,hellaswag-val-6448
3858,hellaswag-val-5496
3859,hellaswag-val-8315
3860,hellaswag-val-2630
3861,hellaswag-val-7871
3862,hellaswag-val-9142
3863,hellaswag-val-3717
3864,hellaswag-val-8967
3865,hellaswag-val-2360
3866,hellaswag-val-8700
3867,hellaswag-val-2824
3868,hellaswag-val-9365
3869,hellaswag-val-5778
3870,hellaswag-val-1999
3871,hellaswag-val-4913
3872,hellaswag-val-9307
3873,hellaswag-val-3247
3874,hellaswag-val-3953
3875,hellaswag-val-7720
3876,hellaswag-val-316
3877,hellaswag-val-6795
3878,hellaswag-val-890
3879,hellaswag-val-9268
3880,hellaswag-val-7271
3881,hellaswag-val-5086
3882,hellaswag-val-2336
3883,hellaswag-val-9460
3884,hellaswag-val-5294
3885,hellaswag-val-3322
3886,hellaswag-val-9854
3887,hellaswag-val-954
3888,hellaswag-val-1023
3889,hellaswag-val-2384
3890,hellaswag-val-7148
3891,hellaswag-val-8750
3892,hellaswag-val-5290
3893,hellaswag-val-7017
3894,hellaswag-val-7719
3895,hellaswag-val-5612
3896,hellaswag-val-1885
3897,hellaswag-val-154
3898,hellaswag-val-386
3899,hellaswag-val-633
3900,hellaswag-val-2341
3901,hellaswag-val-9356
3902,hellaswag-val-2337
3903,hellaswag-val-7207
3904,hellaswag-val-2094
3905,hellaswag-val-8519
3906,hellaswag-val-6695
3907,hellaswag-val-1130
3908,hellaswag-val-3368
3909,hellaswag-val-8534
3910,hellaswag-val-8710
3911,hellaswag-val-4706
3912,hellaswag-val-3160
3913,hellaswag-val-88
3914,hellaswag-val-7130
3915,hellaswag-val-9484
3916,hellaswag-val-4134
3917,hellaswag-val-8961
3918,hellaswag-val-5466
3919,hellaswag-val-26
