scenario_id,op,old_id,new_id,old_text,new_text,note
tb_0166,keep,tb_0166_c14,tb_0166_c14,"The response must calculate the  pH by setting up a correct ICE table and carry out the calculation without the approximation for x: When setting up the ICE table for HCOO⁻ + H₂O ⇌ HCOOH + OH⁻: Initial:    [HCOO⁻] = 0.0857 M    [HCOOH] = 0 M    [OH⁻] = 0 M Change:     -x                     +x               +x Equilibrium: 0.0857-x              x                x Then: Kb = [HCOOH][OH⁻]/[HCOO⁻] = x²/(0.0857-x)  The denominator should be (0.0857-x), not just 0.0857. A simplification assuming x would be very small compared to 0.0857, but we should verify that. Kb = Kw/Ka = 1.0×10⁻¹⁴/1.8×10⁻⁴ = 5.56×10⁻¹¹ 5.56×10⁻¹¹ = x²/0.0857 (with approximation) x² = 4.76×10⁻¹² x = 2.18×10⁻⁶ M 5.56×10⁻¹¹ = x²/0.0857 x² = 4.76×10⁻¹² x = √(4.76×10⁻¹²) = 2.18×10⁻⁶ M This gives: pOH = -log(2.18×10⁻⁶) = 5.66 pH = 14 - 5.66 = 8.34.","The response must calculate the  pH by setting up a correct ICE table and carry out the calculation without the approximation for x: When setting up the ICE table for HCOO⁻ + H₂O ⇌ HCOOH + OH⁻: Initial:    [HCOO⁻] = 0.0857 M    [HCOOH] = 0 M    [OH⁻] = 0 M Change:     -x                     +x               +x Equilibrium: 0.0857-x              x                x Then: Kb = [HCOOH][OH⁻]/[HCOO⁻] = x²/(0.0857-x)  The denominator should be (0.0857-x), not just 0.0857. A simplification assuming x would be very small compared to 0.0857, but we should verify that. Kb = Kw/Ka = 1.0×10⁻¹⁴/1.8×10⁻⁴ = 5.56×10⁻¹¹ 5.56×10⁻¹¹ = x²/0.0857 (with approximation) x² = 4.76×10⁻¹² x = 2.18×10⁻⁶ M 5.56×10⁻¹¹ = x²/0.0857 x² = 4.76×10⁻¹² x = √(4.76×10⁻¹²) = 2.18×10⁻⁶ M This gives: pOH = -log(2.18×10⁻⁶) = 5.66 pH = 14 - 5.66 = 8.34.",batch2; one ICE calculation task
tb_0167,keep,tb_0167_c02,tb_0167_c02,"The model must give a multistep explanation of a derived function to find the height of the liquid in order to show why calculus must be used, explicitly stating that the quotient rule (or equivalent product rule) is used.","The model must give a multistep explanation of a derived function to find the height of the liquid in order to show why calculus must be used, explicitly stating that the quotient rule (or equivalent product rule) is used.",batch2 FP; one multistep explanation
tb_0168,split,tb_0168_c02,tb_0168_c02,The response must identify and explain the background knowledge necessary for the problem - definition of slope (how much Y changes for each unit change in X); definition of intercept (adjusted so the line fits the data best and calculated using the means: b = Ȳ-ax̄).,The response must define slope (how much Y changes for each unit change in X).,batch2; two distinct definitions
tb_0168,split,tb_0168_c02,tb_0168_c03,The response must identify and explain the background knowledge necessary for the problem - definition of slope (how much Y changes for each unit change in X); definition of intercept (adjusted so the line fits the data best and calculated using the means: b = Ȳ-ax̄).,"The response must define the intercept (b = \bar{Y} - a\bar{x}, chosen so the line best fits the data).",batch2; two distinct definitions
tb_0168,keep,tb_0168_c03,tb_0168_c04,"The response must state the least-squares regression line must pass through the point formed by the means of the two variables, in this case mean of Test A and mean of Test B (78, 84).","The response must state the least-squares regression line must pass through the point formed by the means of the two variables, in this case mean of Test A and mean of Test B (78, 84).",batch2 FP; one point (line passes through means)
tb_0169,keep,tb_0169_c01,tb_0169_c01,"The response must identify and explain that ion channel selectivity fundamentally depends on energy balance, stating that energy balance must be negative for an ion to pass through a channel","The response must identify and explain that ion channel selectivity fundamentally depends on energy balance, stating that energy balance must be negative for an ion to pass through a channel",batch2; identify+explain same concept (energy balance)
tb_0169,keep,tb_0169_c13,tb_0169_c13,The response must acknowledge the student's expressed confusion about dehydration energy and why ions must shed their water molecules to pass through channels when this appears to make transport more difficult.,The response must acknowledge the student's expressed confusion about dehydration energy and why ions must shed their water molecules to pass through channels when this appears to make transport more difficult.,batch2 FP; one acknowledgment
tb_0169,keep,tb_0169_c14,tb_0169_c14,"The response must present the energy equation that must be satisfied for an ion to pass through a channel as ""ΔG_total = ΔG_dehydration + ΔG_filter binding < 0."" ","The response must present the energy equation that must be satisfied for an ion to pass through a channel as ""ΔG_total = ΔG_dehydration + ΔG_filter binding < 0."" ",batch2 FP; one formula
tb_0169,format_consolidated,tb_0169_c16,tb_0169_c17,1 orphan(s) -> aspects=['persona'],"The response should follow tutoring presentation conventions: address the student in the second person (conversational tutor voice). (Style/presentation only; not a content, diagnosis, or scaffolding skill.)",
tb_0171,keep,tb_0171_c02,tb_0171_c02,"The model must provide an explicit explanation specifying that the height of the ramp $h$, and the angle it makes with the horizontal $\theta$ are independent of each other, explicitly stating only the initial and final energies of the ball must be considered. ","The model must provide an explicit explanation specifying that the height of the ramp $h$, and the angle it makes with the horizontal $\theta$ are independent of each other, explicitly stating only the initial and final energies of the ball must be considered. ",batch2 FP; one explanation (independence of h and theta)
tb_0171,keep,tb_0171_c05,tb_0171_c05,"The model must point out the mistake in the original answer, explicitly stating that the value $g$ in the final answer for the horizontal distance should not be included. It should indicate this is the source of confusion the student's having. ","The model must point out the mistake in the original answer, explicitly stating that the value $g$ in the final answer for the horizontal distance should not be included. It should indicate this is the source of confusion the student's having. ",agent1; single corrective act (point out g should not be included); indicating source of confusion is same diagnosis act
tb_0171,soften,tb_0171_c08,tb_0171_c08,"The model response should be easily readable and clearly formatted with bullet points, headers, tables, graphs and mathematical expressions whenever necessary. If any of these are missing when required, this should be marked as an automatic failure. ","The model response should be easily readable and clearly formatted, using bullet points, headers, tables, graphs, and mathematical expressions where they aid clarity.",tranche_1A absolute_failure on a format orphan; remove automatic-failure language (will be absorbed by format-consolidation)
tb_0171,format_consolidated,tb_0171_c08,tb_0171_c09,"1 orphan(s) -> aspects=['structure', 'math']","The response should follow tutoring presentation conventions: use clear Markdown structure (e.g., headings, bullets, or sections) where it aids clarity; render mathematical expressions in LaTeX. (Style/presentation only; not a content, diagnosis, or scaffolding skill.)",tranche_1A absolute_failure on a format orphan; remove automatic-failure language (will be absorbed by format-consolidation)
tb_0173,keep,tb_0173_c08,tb_0173_c07,"The response must explain that improper integrals must be used when a function is discontinuous because the Fundamental Theorem of Calculus only applies if a function is continuous on the whole interval, which is the student's missing background knowledge.","The response must explain that improper integrals must be used when a function is discontinuous because the Fundamental Theorem of Calculus only applies if a function is continuous on the whole interval, which is the student's missing background knowledge.",agent1; one explanation with a because-chain (mechanically linked)
